,date,range_high,range_high_time,range_low_time,range_low,range_open,range_close,range_true,orb_high,orb_low,orb_open,orb_close,orb_true,range_conf_direction,range_conf_time,orb_conf_direction,orb_conf_time,box_color,orb_range_direction,max_ret,max_ret_pct,max_ret_time,max_ext,max_ext_pct,max_ext_time,orb_open_touch_time
15,2008-01-23,11960.0,10:20:00,09:30:00,11716.0,11736.0,11891.0,False,11778.0,11716.0,11736.0,11758.0,True,Short,12:40:00,Long,09:50:00,Green,Short,11766.0,0.1935483870967742,09:55:00,11960.0,2.935483870967742,10:20:00,
16,2008-01-24,12403.0,10:00:00,10:20:00,12241.0,12292.0,12294.0,False,12315.0,12272.0,12292.0,12275.0,True,,,Long,09:40:00,Green,Long,12241.0,1.7209302325581395,10:20:00,12403.0,2.046511627906977,10:00:00,10:10:00
17,2008-01-25,12490.0,09:30:00,10:25:00,12400.0,12481.0,12415.0,True,12490.0,12460.0,12481.0,12474.0,True,Short,10:30:00,Short,09:35:00,Red,Long,12468.0,0.26666666666666666,09:45:00,12400.0,2.0,10:25:00,
18,2008-01-28,12236.0,10:25:00,10:05:00,12115.0,12218.0,12231.0,True,12227.0,12195.0,12218.0,12195.0,False,Long,10:30:00,Short,09:35:00,Green,Long,12236.0,1.28125,10:25:00,12115.0,2.5,10:05:00,10:20:00
19,2008-01-29,12458.0,09:30:00,10:00:00,12347.0,12435.0,12442.0,True,12458.0,12414.0,12435.0,12441.0,True,Long,11:05:00,Short,09:50:00,Green,Short,12452.0,0.8636363636363636,10:20:00,12347.0,1.5227272727272727,10:00:00,10:10:00
20,2008-01-30,12458.0,10:10:00,09:40:00,12402.0,12431.0,12442.0,True,12444.0,12418.0,12431.0,12434.0,False,Long,14:10:00,Short,09:35:00,Green,Short,12458.0,1.5384615384615385,10:10:00,12402.0,0.6153846153846154,09:40:00,09:50:00
21,2008-01-31,12375.0,10:10:00,09:30:00,12250.0,12273.0,12371.0,True,12284.0,12250.0,12273.0,12282.0,True,Long,10:55:00,Long,09:35:00,Green,Short,12274.0,0.29411764705882354,09:45:00,12375.0,2.676470588235294,10:10:00,
22,2008-02-01,12769.0,10:05:00,09:35:00,12626.0,12654.0,12689.0,True,12673.0,12639.0,12654.0,12666.0,True,Short,10:40:00,Long,09:45:00,Green,Short,12675.0,-0.058823529411764705,10:25:00,12769.0,2.823529411764706,10:05:00,
23,2008-02-04,12736.0,09:30:00,10:05:00,12642.0,12727.0,12677.0,True,12736.0,12706.0,12727.0,12711.0,True,Short,13:25:00,Short,09:35:00,Red,Long,12698.0,-0.26666666666666666,09:40:00,12642.0,2.1333333333333333,10:05:00,
24,2008-02-05,12494.0,09:30:00,10:15:00,12404.0,12471.0,12458.0,True,12494.0,12470.0,12471.0,12484.0,True,Short,10:45:00,Short,09:35:00,Red,Short,12476.0,0.25,09:55:00,12404.0,2.75,10:15:00,09:55:00
25,2008-02-06,12344.0,09:30:00,09:55:00,12252.0,12335.0,12309.0,False,12344.0,12311.0,12335.0,12312.0,True,Long,10:40:00,Short,09:40:00,Red,Long,12334.0,0.696969696969697,10:10:00,12252.0,1.7878787878787878,09:55:00,
26,2008-02-07,12272.0,10:20:00,09:55:00,12121.0,12159.0,12222.0,True,12184.0,12154.0,12159.0,12181.0,False,Long,13:50:00,Long,09:35:00,Green,Short,12121.0,2.1,09:55:00,12272.0,2.933333333333333,10:20:00,09:45:00
27,2008-02-08,12262.0,10:05:00,09:40:00,12173.0,12215.0,12235.0,False,12227.0,12201.0,12215.0,12219.0,False,Long,11:05:00,Short,09:40:00,Green,Short,12262.0,2.3461538461538463,10:05:00,12178.0,0.8846153846153846,09:45:00,09:45:00
28,2008-02-11,12178.0,09:35:00,10:20:00,12071.0,12164.0,12105.0,True,12173.0,12138.0,12164.0,12171.0,True,Long,12:35:00,Short,09:40:00,Red,Short,12139.0,0.02857142857142857,09:45:00,12071.0,1.9142857142857144,10:20:00,
29,2008-02-12,12438.0,10:15:00,09:35:00,12291.0,12313.0,12418.0,True,12316.0,12293.0,12313.0,12308.0,True,Long,10:45:00,Long,09:40:00,Green,Long,12312.0,0.17391304347826086,09:45:00,12438.0,5.304347826086956,10:15:00,09:45:00
30,2008-02-13,12506.0,10:15:00,09:30:00,12437.0,12447.0,12457.0,False,12494.0,12437.0,12447.0,12494.0,True,Short,10:40:00,Long,10:10:00,Green,Short,12441.0,0.9298245614035088,10:25:00,12506.0,0.21052631578947367,10:15:00,10:25:00
31,2008-02-14,12562.0,09:30:00,10:10:00,12485.0,12555.0,12529.0,True,12562.0,12526.0,12555.0,12534.0,True,Short,10:55:00,Short,09:40:00,Red,Long,12542.0,0.4444444444444444,10:20:00,12485.0,1.1388888888888888,10:10:00,
32,2008-02-15,12357.0,09:45:00,09:55:00,12292.0,12347.0,12345.0,False,12349.0,12330.0,12347.0,12345.0,False,Long,10:30:00,Short,09:35:00,Red,Long,12357.0,1.4210526315789473,09:45:00,12292.0,2.0,09:55:00,09:45:00
33,2008-02-18,12458.0,10:25:00,09:30:00,12398.0,12400.0,12447.0,True,12403.0,12398.0,12400.0,12401.0,True,Long,10:45:00,Long,09:40:00,Green,Short,12406.0,-0.6,09:45:00,12458.0,11.0,10:25:00,
34,2008-02-19,12509.0,09:30:00,10:05:00,12453.0,12485.0,12459.0,True,12509.0,12484.0,12485.0,12499.0,True,Short,10:30:00,Short,09:35:00,Red,Short,12484.0,0.0,09:45:00,12453.0,1.24,10:05:00,
35,2008-02-20,12293.0,09:50:00,10:05:00,12228.0,12260.0,12274.0,True,12264.0,12246.0,12260.0,12248.0,False,Long,12:00:00,Long,09:40:00,Green,Long,12228.0,2.0,10:05:00,12293.0,1.6111111111111112,09:50:00,10:00:00
36,2008-02-21,12508.0,09:45:00,10:05:00,12427.0,12473.0,12452.0,True,12488.0,12470.0,12473.0,12475.0,False,Short,10:40:00,Long,09:40:00,Red,Short,12427.0,3.388888888888889,10:05:00,12508.0,1.1111111111111112,09:45:00,10:00:00
37,2008-02-22,12340.0,09:35:00,10:20:00,12227.0,12329.0,12249.0,False,12334.0,12315.0,12329.0,12317.0,True,Short,10:30:00,Short,09:40:00,Red,Long,12313.0,-0.10526315789473684,09:45:00,12227.0,4.631578947368421,10:20:00,
38,2008-02-25,12451.0,10:25:00,10:00:00,12345.0,12383.0,12449.0,True,12416.0,12379.0,12383.0,12405.0,False,Long,10:30:00,Short,09:50:00,Green,Short,12451.0,1.945945945945946,10:25:00,12345.0,0.918918918918919,10:00:00,10:00:00
39,2008-02-26,12574.0,10:10:00,10:00:00,12517.0,12519.0,12534.0,True,12554.0,12518.0,12519.0,12550.0,True,Long,10:50:00,Long,09:40:00,Green,Short,12517.0,1.0277777777777777,10:00:00,12574.0,0.5555555555555556,10:10:00,10:00:00
40,2008-02-27,12688.0,10:15:00,09:30:00,12614.0,12633.0,12638.0,True,12645.0,12614.0,12633.0,12636.0,True,Long,10:40:00,Long,09:45:00,Green,Short,12635.0,0.3225806451612903,10:00:00,12688.0,1.3870967741935485,10:15:00,
41,2008-02-28,12632.0,10:25:00,09:45:00,12579.0,12613.0,12630.0,False,12620.0,12600.0,12613.0,12613.0,False,Long,10:35:00,Short,09:40:00,Green,Neutral,12632.0,1.6,10:25:00,12579.0,1.05,09:45:00,09:50:00
42,2008-02-29,12470.0,09:30:00,10:25:00,12357.0,12467.0,12372.0,True,12470.0,12451.0,12467.0,12465.0,True,Short,10:35:00,Short,09:40:00,Red,Long,12429.0,-1.1578947368421053,10:00:00,12357.0,4.947368421052632,10:25:00,
43,2008-03-03,12268.0,10:15:00,09:55:00,12170.0,12249.0,12261.0,True,12256.0,12222.0,12249.0,12227.0,False,Long,12:20:00,Short,09:35:00,Green,Long,12268.0,1.3529411764705883,10:15:00,12170.0,1.5294117647058822,09:55:00,10:10:00
44,2008-03-04,12203.0,10:20:00,09:30:00,12139.0,12152.0,12159.0,False,12173.0,12139.0,12152.0,12141.0,True,Short,10:40:00,Long,09:50:00,Green,Long,12158.0,0.4411764705882353,10:25:00,12203.0,0.8823529411764706,10:20:00,
45,2008-03-05,12341.0,10:15:00,09:40:00,12228.0,12257.0,12312.0,True,12260.0,12239.0,12257.0,12252.0,True,Short,13:20:00,Long,09:45:00,Green,Long,12263.0,-0.14285714285714285,09:50:00,12341.0,3.857142857142857,10:15:00,
46,2008-03-06,12234.0,09:30:00,10:00:00,12121.0,12218.0,12157.0,True,12234.0,12202.0,12218.0,12204.0,True,Short,11:10:00,Short,09:35:00,Red,Long,12210.0,0.25,09:45:00,12121.0,2.53125,10:00:00,
47,2008-03-07,12067.0,10:20:00,09:30:00,11913.0,11940.0,12037.0,False,11957.0,11913.0,11940.0,11925.0,True,Long,10:35:00,Long,09:35:00,Green,Long,11952.0,0.11363636363636363,09:40:00,12067.0,2.5,10:20:00,
48,2008-03-10,11915.0,09:30:00,10:20:00,11858.0,11915.0,11868.0,False,11915.0,11898.0,11915.0,11902.0,True,Long,10:45:00,Short,09:40:00,Red,Long,11912.0,0.8235294117647058,10:00:00,11858.0,2.3529411764705883,10:20:00,
49,2008-03-11,12024.0,09:30:00,10:00:00,11977.0,11996.0,11998.0,False,12024.0,11980.0,11996.0,12019.0,True,Short,10:45:00,Short,10:00:00,Green,Short,12011.0,0.7045454545454546,10:20:00,11986.0,-0.13636363636363635,10:05:00,10:10:00
50,2008-03-12,12228.0,09:35:00,10:05:00,12149.0,12192.0,12180.0,False,12218.0,12192.0,12192.0,12216.0,False,Long,10:50:00,Long,09:35:00,Red,Short,12149.0,2.6538461538461537,10:05:00,12215.0,-0.11538461538461539,09:40:00,09:45:00
51,2008-03-13,12007.0,09:35:00,09:55:00,11913.0,11976.0,11932.0,False,11999.0,11973.0,11976.0,11979.0,True,Short,10:35:00,Short,09:35:00,Red,Short,11988.0,0.5769230769230769,10:10:00,11913.0,2.3076923076923075,09:55:00,09:40:00
52,2008-03-14,12231.0,09:30:00,10:00:00,11850.0,12226.0,12004.0,True,12231.0,12150.0,12226.0,12150.0,True,Short,14:35:00,Short,09:45:00,Red,Long,12088.0,-0.7654320987654321,10:15:00,11850.0,3.7037037037037037,10:00:00,
53,2008-03-17,11986.0,10:25:00,09:30:00,11743.0,11743.0,11936.0,True,11790.0,11743.0,11743.0,11785.0,True,Long,15:00:00,Long,09:45:00,Green,Short,11814.0,-0.5106382978723404,09:50:00,11986.0,4.170212765957447,10:25:00,
54,2008-03-18,12214.0,10:05:00,09:40:00,12147.0,12159.0,12201.0,False,12184.0,12156.0,12159.0,12178.0,True,Long,10:50:00,Long,09:55:00,Green,Short,12185.0,-0.03571428571428571,10:20:00,12214.0,1.0714285714285714,10:05:00,
55,2008-03-19,12464.0,09:45:00,10:15:00,12360.0,12428.0,12368.0,True,12444.0,12417.0,12428.0,12434.0,False,Short,10:30:00,Long,09:40:00,Red,Short,12360.0,3.111111111111111,10:15:00,12464.0,0.7407407407407407,09:45:00,09:50:00
56,2008-03-20,12219.0,10:00:00,09:40:00,12096.0,12158.0,12207.0,True,12177.0,12130.0,12158.0,12143.0,False,Long,10:30:00,Short,09:35:00,Green,Long,12219.0,1.8936170212765957,10:00:00,12096.0,0.723404255319149,09:40:00,09:55:00
57,2008-03-24,12563.0,10:10:00,09:30:00,12409.0,12410.0,12550.0,True,12428.0,12409.0,12410.0,12423.0,True,Long,10:35:00,Long,09:35:00,Green,Short,12441.0,-0.6842105263157895,09:45:00,12563.0,7.105263157894737,10:10:00,
58,2008-03-25,12571.0,09:40:00,10:00:00,12455.0,12539.0,12465.0,True,12547.0,12514.0,12539.0,12515.0,False,Short,10:35:00,Long,09:40:00,Red,Long,12455.0,2.787878787878788,10:00:00,12566.0,0.5757575757575758,09:45:00,09:45:00
59,2008-03-26,12487.0,09:30:00,09:50:00,12411.0,12484.0,12431.0,True,12487.0,12457.0,12484.0,12466.0,True,Short,10:30:00,Short,09:35:00,Red,Long,12459.0,0.06666666666666667,09:40:00,12411.0,1.5333333333333334,09:50:00,
60,2008-03-27,12474.0,09:30:00,10:25:00,12346.0,12458.0,12359.0,True,12474.0,12452.0,12458.0,12453.0,True,Short,10:30:00,Short,09:35:00,Red,Long,12469.0,0.7727272727272727,09:40:00,12346.0,4.818181818181818,10:25:00,09:40:00
61,2008-03-28,12377.0,10:05:00,09:45:00,12308.0,12346.0,12348.0,True,12364.0,12336.0,12346.0,12346.0,False,Short,12:15:00,Short,09:35:00,Green,Neutral,12377.0,1.4642857142857142,10:05:00,12308.0,1.0,09:45:00,09:50:00
62,2008-03-31,12247.0,09:55:00,09:35:00,12174.0,12194.0,12185.0,True,12203.0,12180.0,12194.0,12187.0,True,Long,11:25:00,Long,09:40:00,Red,Long,12178.0,1.0869565217391304,10:25:00,12247.0,1.9130434782608696,09:55:00,10:10:00
63,2008-04-01,12499.0,10:00:00,09:30:00,12389.0,12393.0,12487.0,True,12414.0,12389.0,12393.0,12409.0,True,Long,10:30:00,Long,09:35:00,Green,Short,12405.0,0.36,09:45:00,12499.0,3.4,10:00:00,
64,2008-04-02,12648.0,09:35:00,10:00:00,12587.0,12644.0,12640.0,False,12646.0,12626.0,12644.0,12637.0,True,Long,10:35:00,Short,09:35:00,Red,Long,12644.0,0.9,10:25:00,12587.0,1.95,10:00:00,10:25:00
65,2008-04-03,12608.0,10:05:00,09:40:00,12528.0,12557.0,12558.0,True,12563.0,12542.0,12557.0,12558.0,False,Long,12:40:00,Short,09:40:00,Green,Short,12608.0,3.142857142857143,10:05:00,12528.0,0.6666666666666666,09:45:00,09:45:00
66,2008-04-04,12635.0,09:30:00,10:15:00,12528.0,12629.0,12553.0,True,12635.0,12597.0,12629.0,12604.0,True,Long,12:15:00,Short,09:35:00,Red,Long,12609.0,0.3157894736842105,09:45:00,12528.0,1.8157894736842106,10:15:00,
67,2008-04-07,12696.0,09:30:00,10:25:00,12627.0,12681.0,12628.0,False,12696.0,12666.0,12681.0,12676.0,True,Short,10:30:00,Short,09:35:00,Red,Long,12680.0,0.4666666666666667,10:00:00,12627.0,1.3,10:25:00,
68,2008-04-08,12582.0,10:20:00,09:35:00,12527.0,12545.0,12565.0,True,12553.0,12528.0,12545.0,12538.0,True,Long,10:40:00,Long,09:50:00,Green,Long,12537.0,0.64,10:05:00,12582.0,1.16,10:20:00,10:00:00
69,2008-04-09,12621.0,09:35:00,10:05:00,12547.0,12605.0,12562.0,True,12618.0,12600.0,12605.0,12613.0,True,Short,10:30:00,Short,09:40:00,Red,Short,12593.0,-0.3888888888888889,09:45:00,12547.0,2.9444444444444446,10:05:00,
70,2008-04-10,12569.0,09:30:00,10:00:00,12497.0,12546.0,12552.0,True,12569.0,12544.0,12546.0,12567.0,True,Long,10:40:00,Short,09:35:00,Green,Short,12553.0,0.36,10:25:00,12497.0,1.88,10:00:00,09:40:00
71,2008-04-11,12468.0,09:50:00,10:10:00,12401.0,12458.0,12418.0,True,12466.0,12442.0,12458.0,12453.0,True,Short,12:25:00,Short,09:35:00,Red,Long,12468.0,1.0833333333333333,09:50:00,12401.0,1.7083333333333333,10:10:00,09:40:00
72,2008-04-14,12354.0,10:00:00,10:20:00,12297.0,12328.0,12309.0,False,12334.0,12315.0,12328.0,12318.0,False,Short,11:30:00,Long,09:50:00,Red,Long,12297.0,1.9473684210526316,10:20:00,12354.0,1.0526315789473684,10:00:00,09:55:00
73,2008-04-15,12379.0,09:30:00,10:25:00,12306.0,12371.0,12308.0,True,12379.0,12358.0,12371.0,12364.0,True,Short,11:05:00,Short,09:45:00,Red,Long,12357.0,-0.047619047619047616,09:50:00,12306.0,2.4761904761904763,10:25:00,
74,2008-04-16,12525.0,10:25:00,09:30:00,12444.0,12447.0,12521.0,True,12469.0,12444.0,12447.0,12466.0,True,Long,10:30:00,Long,09:45:00,Green,Short,12465.0,0.16,10:10:00,12525.0,2.24,10:25:00,
75,2008-04-17,12631.0,10:20:00,10:00:00,12562.0,12578.0,12617.0,True,12586.0,12575.0,12578.0,12584.0,True,Long,10:35:00,Long,09:40:00,Green,Short,12562.0,2.1818181818181817,10:00:00,12631.0,4.090909090909091,10:20:00,10:00:00
76,2008-04-18,12825.0,09:35:00,10:00:00,12787.0,12805.0,12795.0,True,12813.0,12800.0,12805.0,12810.0,False,Long,10:40:00,Long,09:35:00,Red,Short,12787.0,2.0,10:00:00,12819.0,0.46153846153846156,09:40:00,09:40:00
77,2008-04-21,12810.0,09:50:00,10:25:00,12753.0,12785.0,12760.0,True,12793.0,12777.0,12785.0,12786.0,False,Long,13:05:00,Long,09:35:00,Red,Short,12753.0,2.5,10:25:00,12810.0,1.0625,09:50:00,09:40:00
78,2008-04-22,12792.0,09:30:00,10:25:00,12734.0,12788.0,12734.0,True,12792.0,12769.0,12788.0,12770.0,True,Short,10:35:00,Short,09:40:00,Red,Long,12789.0,0.8695652173913043,10:10:00,12734.0,1.5217391304347827,10:25:00,10:10:00
79,2008-04-23,12765.0,09:30:00,09:45:00,12704.0,12758.0,12755.0,True,12765.0,12739.0,12758.0,12740.0,True,Long,10:35:00,Short,09:35:00,Red,Long,12759.0,0.7692307692307693,10:25:00,12704.0,1.3461538461538463,09:45:00,10:25:00
80,2008-04-24,12799.0,09:30:00,10:05:00,12705.0,12782.0,12726.0,False,12799.0,12781.0,12782.0,12793.0,True,Short,10:30:00,Short,09:35:00,Red,Short,12778.0,-0.16666666666666666,09:45:00,12705.0,4.222222222222222,10:05:00,
81,2008-04-25,12902.0,09:30:00,10:00:00,12806.0,12897.0,12841.0,True,12902.0,12879.0,12897.0,12887.0,True,Short,10:35:00,Short,09:40:00,Red,Long,12881.0,0.08695652173913043,09:45:00,12806.0,3.1739130434782608,10:00:00,
82,2008-04-28,12904.0,09:30:00,09:45:00,12856.0,12891.0,12882.0,True,12904.0,12889.0,12891.0,12889.0,True,Long,12:15:00,Short,09:35:00,Red,Long,12903.0,0.9333333333333333,10:10:00,12856.0,2.2,09:45:00,10:10:00
83,2008-04-29,12885.0,10:00:00,10:25:00,12813.0,12844.0,12820.0,True,12852.0,12841.0,12844.0,12852.0,False,Short,10:45:00,Long,09:35:00,Red,Short,12813.0,3.5454545454545454,10:25:00,12885.0,3.0,10:00:00,10:10:00
84,2008-04-30,12887.0,09:50:00,09:30:00,12840.0,12853.0,12871.0,False,12859.0,12840.0,12853.0,12848.0,True,Long,10:30:00,Long,09:40:00,Green,Long,12856.0,0.15789473684210525,10:15:00,12887.0,1.4736842105263157,09:50:00,
85,2008-05-01,12851.0,10:25:00,09:40:00,12787.0,12799.0,12847.0,True,12808.0,12796.0,12799.0,12800.0,False,Long,11:00:00,Short,09:35:00,Green,Short,12851.0,4.583333333333333,10:25:00,12787.0,0.75,09:40:00,09:40:00
86,2008-05-02,13125.0,09:30:00,09:45:00,13057.0,13122.0,13065.0,True,13125.0,13090.0,13122.0,13091.0,True,Short,10:35:00,Short,09:35:00,Red,Long,13119.0,0.8285714285714286,10:05:00,13057.0,0.9428571428571428,09:45:00,
87,2008-05-05,13059.0,09:30:00,10:25:00,12966.0,13028.0,12970.0,True,13059.0,12990.0,13028.0,12991.0,True,Short,10:50:00,Short,09:35:00,Red,Long,13039.0,0.7101449275362319,10:00:00,12966.0,0.34782608695652173,10:25:00,10:00:00
88,2008-05-06,12910.0,09:30:00,09:45:00,12851.0,12905.0,12881.0,True,12910.0,12882.0,12905.0,12882.0,True,Long,10:55:00,Short,09:35:00,Red,Long,12889.0,0.25,10:20:00,12851.0,1.1071428571428572,09:45:00,
89,2008-05-07,13019.0,09:30:00,09:40:00,12977.0,13017.0,13003.0,False,13019.0,12991.0,13017.0,12997.0,True,Long,10:40:00,Short,09:35:00,Red,Long,13011.0,0.7142857142857143,09:55:00,12977.0,0.5,09:40:00,
90,2008-05-08,12874.0,09:55:00,10:20:00,12811.0,12847.0,12835.0,False,12852.0,12829.0,12847.0,12832.0,False,Short,10:35:00,Short,09:35:00,Red,Long,12874.0,1.9565217391304348,09:55:00,12811.0,0.782608695652174,10:20:00,09:45:00
91,2008-05-09,12769.0,10:05:00,09:30:00,12719.0,12752.0,12749.0,False,12753.0,12719.0,12752.0,12728.0,True,Long,10:40:00,Long,09:35:00,Red,Long,12738.0,0.4411764705882353,09:55:00,12769.0,0.47058823529411764,10:05:00,09:40:00
92,2008-05-12,12783.0,09:35:00,10:15:00,12738.0,12768.0,12761.0,True,12774.0,12762.0,12768.0,12765.0,False,Long,10:35:00,Long,09:35:00,Red,Long,12738.0,3.0,10:15:00,12783.0,0.75,09:45:00,09:40:00
93,2008-05-13,12887.0,09:30:00,10:10:00,12822.0,12882.0,12838.0,True,12887.0,12868.0,12882.0,12873.0,True,Short,10:45:00,Short,09:35:00,Red,Long,12871.0,0.15789473684210525,09:40:00,12822.0,2.4210526315789473,10:10:00,
94,2008-05-14,12953.0,10:25:00,09:30:00,12858.0,12860.0,12945.0,True,12875.0,12858.0,12860.0,12874.0,True,Long,10:35:00,Long,09:35:00,Green,Short,12898.0,-1.3529411764705883,09:40:00,12953.0,4.588235294117647,10:25:00,
95,2008-05-15,12918.0,10:20:00,09:35:00,12858.0,12885.0,12915.0,True,12890.0,12861.0,12885.0,12862.0,True,Long,11:00:00,Long,09:50:00,Green,Long,12872.0,0.6206896551724138,10:15:00,12918.0,0.9655172413793104,10:20:00,09:55:00
96,2008-05-16,13016.0,09:30:00,10:20:00,12943.0,13014.0,12970.0,True,13016.0,12977.0,13014.0,12990.0,True,Short,10:50:00,Short,09:55:00,Red,Long,12980.0,0.07692307692307693,10:00:00,12943.0,0.8717948717948718,10:20:00,
97,2008-05-19,13030.0,10:25:00,09:40:00,12962.0,12984.0,13026.0,True,12984.0,12969.0,12984.0,12973.0,False,Long,10:30:00,Short,09:35:00,Green,Long,13030.0,4.066666666666666,10:25:00,12962.0,0.4666666666666667,09:40:00,09:45:00
98,2008-05-20,12966.0,09:30:00,10:10:00,12864.0,12965.0,12882.0,True,12966.0,12921.0,12965.0,12922.0,True,Short,10:30:00,Short,09:35:00,Red,Long,12927.0,0.13333333333333333,09:50:00,12864.0,1.2666666666666666,10:10:00,
99,2008-05-21,12862.0,09:45:00,10:15:00,12788.0,12845.0,12811.0,True,12850.0,12833.0,12845.0,12835.0,False,Short,10:45:00,Long,09:35:00,Red,Long,12788.0,3.6470588235294117,10:15:00,12862.0,0.7058823529411765,09:45:00,09:45:00
100,2008-05-22,12657.0,10:20:00,09:50:00,12600.0,12616.0,12655.0,True,12627.0,12604.0,12616.0,12625.0,False,Long,10:30:00,Short,09:45:00,Green,Short,12657.0,2.3043478260869565,10:20:00,12600.0,0.17391304347826086,09:50:00,09:50:00
101,2008-05-23,12585.0,09:30:00,10:25:00,12512.0,12565.0,12514.0,True,12585.0,12564.0,12565.0,12581.0,True,Short,10:35:00,Short,09:45:00,Red,Short,12553.0,-0.5238095238095238,10:10:00,12512.0,2.4761904761904763,10:25:00,
102,2008-05-26,12498.0,09:45:00,09:30:00,12485.0,12486.0,12491.0,True,12489.0,12485.0,12486.0,12486.0,True,Short,11:25:00,Long,09:40:00,Green,Neutral,12488.0,0.25,10:05:00,12498.0,2.25,09:45:00,
103,2008-05-27,12556.0,10:05:00,09:35:00,12480.0,12489.0,12523.0,False,12507.0,12483.0,12489.0,12483.0,True,Short,11:15:00,Long,09:45:00,Green,Long,12492.0,0.625,10:00:00,12556.0,2.0416666666666665,10:05:00,
