,date,range_high,range_high_time,range_low_time,range_low,range_open,range_close,range_true,orb_high,orb_low,orb_open,orb_close,orb_true,range_conf_direction,range_conf_time,orb_conf_direction,orb_conf_time,box_color,orb_range_direction,max_ret,max_ret_pct,max_ret_time,max_ext,max_ext_pct,max_ext_time,orb_open_touch_time
38,2008-03-20,929.0,10:55:00,09:35:00,914.2,920.3,922.6,True,920.5,914.2,920.3,917.4,True,Short,15:05:00,Long,10:00:00,Green,Long,918.5,0.3174603174603198,10:15:00,929.0,1.3492063492063588,10:55:00,10:15:00
39,2008-03-24,926.9,10:30:00,10:00:00,918.0,920.1,924.0,True,923.0,919.3,920.1,922.3,True,Short,14:05:00,Long,10:10:00,Green,Short,921.2,0.4864864864864682,11:00:00,926.9,1.0540540540540349,10:30:00,
40,2008-03-25,934.2,10:25:00,09:50:00,926.4,931.1,928.4,True,931.7,929.0,931.1,929.1,False,Long,12:25:00,Short,09:45:00,Red,Long,934.2,1.9259259259259103,10:25:00,926.4,0.9629629629629551,09:50:00,10:00:00
41,2008-03-26,956.0,10:40:00,09:30:00,947.9,947.9,954.1,True,950.1,947.9,947.9,949.0,True,Long,11:40:00,Long,09:50:00,Green,Short,949.9,0.0909090909091097,09:55:00,956.0,2.681818181818116,10:40:00,
42,2008-03-27,954.2,09:45:00,09:35:00,949.1,952.0,952.0,False,953.5,949.1,952.0,953.0,True,Short,11:35:00,Short,11:35:00,Neutral,Short,,,,,,,
43,2008-03-28,941.8,10:45:00,09:45:00,930.9,936.4,935.3,True,936.5,932.5,936.4,933.5,True,Short,12:00:00,Long,10:20:00,Red,Long,935.0,0.375,10:30:00,941.8,1.3249999999999886,10:45:00,10:25:00
44,2008-03-31,943.7,09:35:00,11:05:00,934.5,943.4,938.5,True,943.7,942.1,943.4,942.3,True,Short,11:35:00,Short,09:45:00,Red,Long,943.5,0.8749999999999734,10:30:00,934.5,4.749999999999947,11:05:00,10:30:00
45,2008-04-01,895.4,09:30:00,10:30:00,876.3,895.2,883.6,True,895.4,888.5,895.2,889.7,True,,,Short,10:20:00,Red,Long,887.2,-0.1884057971014433,10:25:00,876.3,1.768115942028998,10:30:00,
46,2008-04-02,896.5,09:45:00,10:25:00,888.0,888.7,891.2,True,894.6,888.6,888.7,894.0,True,Long,12:40:00,Long,09:45:00,Green,Short,888.0,1.1000000000000039,10:25:00,896.0,0.23333333333332953,09:50:00,10:20:00
47,2008-04-03,913.2,11:25:00,10:10:00,892.0,901.0,911.5,True,903.7,900.7,901.0,901.5,False,,,Long,09:55:00,Green,Short,892.0,3.900000000000015,10:10:00,913.2,3.1666666666666665,11:25:00,10:00:00
48,2008-04-04,914.1,10:15:00,09:50:00,908.6,910.1,910.2,True,912.4,909.0,910.1,910.4,True,Long,14:20:00,Long,10:15:00,Green,Short,908.8,1.0588235294117785,11:20:00,913.3,0.26470588235293624,10:40:00,11:00:00
49,2008-04-07,933.7,11:00:00,09:30:00,921.7,922.9,930.9,True,927.5,921.7,922.9,926.8,True,,,Long,10:00:00,Green,Short,927.7,-0.034482758620697766,10:45:00,933.7,1.0689655172413954,11:00:00,
50,2008-04-08,920.6,09:55:00,11:20:00,912.6,915.8,913.3,True,918.0,915.1,915.8,915.8,False,,,Long,09:50:00,Red,Neutral,912.6,1.8620689655172482,11:20:00,920.6,0.8965517241379459,09:55:00,10:20:00
51,2008-04-09,931.5,11:00:00,09:30:00,917.2,918.3,931.3,True,921.8,917.2,918.3,921.2,True,Long,11:30:00,Long,10:00:00,Green,Short,921.0,0.17391304347825443,10:10:00,931.5,2.1086956521739646,11:00:00,
52,2008-04-10,941.3,09:35:00,11:15:00,926.5,939.0,930.7,True,941.3,937.0,939.0,937.0,True,Short,12:00:00,Short,09:45:00,Red,Long,938.2,0.279069767441874,09:50:00,926.5,2.4418604651163047,11:15:00,
53,2008-04-11,933.5,10:05:00,10:50:00,920.5,929.1,927.4,True,931.8,926.6,929.1,929.1,False,,,Long,10:05:00,Red,Neutral,920.5,2.173076923076943,10:50:00,932.6,0.15384615384616898,10:10:00,10:20:00
54,2008-04-14,935.4,10:20:00,09:30:00,927.2,928.2,932.2,True,929.5,927.2,928.2,928.7,True,Short,15:20:00,Long,10:05:00,Green,Short,929.7,-0.08695652173915193,10:20:00,935.4,2.5652173913043885,10:20:00,
55,2008-04-15,934.3,09:55:00,10:45:00,929.4,932.6,931.4,True,933.6,930.7,932.6,932.0,False,,,Long,09:55:00,Red,Long,929.4,1.4482758620689926,10:45:00,934.2,0.2068965517241474,10:00:00,10:05:00
56,2008-04-16,952.7,10:40:00,10:25:00,946.5,947.7,949.0,True,951.0,947.3,947.7,949.9,False,,,Short,10:25:00,Green,Short,952.7,1.459459459459466,10:40:00,946.5,0.21621621621620127,10:30:00,10:30:00
57,2008-04-17,950.5,10:00:00,10:40:00,941.6,948.6,944.8,True,949.8,948.0,948.6,948.5,True,Short,13:45:00,Short,09:45:00,Red,Long,950.5,1.388888888888924,10:00:00,941.6,3.5555555555556326,10:40:00,09:55:00
58,2008-04-18,918.6,11:05:00,10:20:00,907.3,912.5,914.7,True,915.1,911.2,912.5,914.5,False,Long,13:55:00,Short,10:15:00,Green,Short,918.6,1.8974358974359027,11:05:00,907.3,1.000000000000029,10:20:00,10:30:00
59,2008-04-21,923.8,09:30:00,11:25:00,914.1,923.3,915.3,True,923.8,919.6,923.3,919.9,True,,,Short,09:50:00,Red,Long,923.7,0.9761904761904975,10:20:00,914.1,1.3095238095238309,11:25:00,10:20:00
60,2008-04-22,926.6,10:35:00,09:30:00,918.3,919.9,924.5,False,921.6,918.3,919.9,921.3,True,Long,12:05:00,Long,09:45:00,Green,Short,920.2,0.4242424242424086,10:00:00,926.6,1.5151515151514838,10:35:00,
61,2008-04-23,906.7,11:15:00,09:30:00,899.2,904.9,905.5,True,905.0,899.2,904.9,904.6,True,Long,11:30:00,Long,11:15:00,Green,Long,904.9,0.017241379310348883,11:25:00,906.7,0.2931034482758722,11:20:00,11:25:00
62,2008-04-24,900.5,10:00:00,11:10:00,890.8,897.2,891.4,True,899.0,895.1,897.2,896.8,True,Short,12:10:00,Short,09:45:00,Red,Long,900.5,1.3846153846153868,10:00:00,890.8,1.1025641025641264,11:10:00,10:00:00
63,2008-04-25,898.7,09:30:00,10:15:00,886.2,897.8,893.9,True,898.7,895.0,897.8,895.5,True,,,Short,09:45:00,Red,Long,896.4,0.3783783783783676,10:45:00,886.2,2.3783783783783368,10:15:00,
64,2008-04-28,898.1,11:00:00,09:40:00,891.0,893.1,896.1,True,893.5,891.0,893.1,892.2,True,,,Long,10:25:00,Green,Long,893.6,-0.0400000000000091,10:35:00,898.1,1.8400000000000092,11:00:00,
65,2008-04-29,882.9,09:55:00,10:10:00,876.6,881.6,878.0,True,881.7,880.3,881.6,881.6,False,Short,11:40:00,Long,09:55:00,Red,Neutral,876.6,3.6428571428569225,10:10:00,882.8,0.7857142857141697,10:05:00,10:00:00
66,2008-04-30,878.4,09:40:00,10:55:00,868.4,874.8,870.4,False,878.4,874.7,874.8,877.8,True,Short,13:00:00,Short,10:00:00,Red,Short,874.9,0.05405405405403661,10:15:00,868.4,1.7027027027027526,10:55:00,10:15:00
67,2008-05-01,858.4,09:30:00,10:35:00,848.5,857.9,854.0,False,858.4,853.3,857.9,856.5,True,,,Short,10:05:00,Red,Long,855.1,0.3529411764706,10:15:00,848.5,0.9411764705882222,10:35:00,
68,2008-05-02,860.6,11:20:00,09:30:00,852.6,852.8,859.0,False,857.1,852.6,852.8,856.4,True,,,Long,09:45:00,Green,Short,854.3,0.6222222222222373,10:10:00,860.6,0.7777777777777778,11:20:00,
69,2008-05-05,872.4,09:45:00,10:05:00,866.0,870.0,869.5,True,870.2,867.6,870.0,869.3,False,Long,13:05:00,Long,09:45:00,Red,Long,866.0,1.6153846153846187,10:05:00,871.7,0.5769230769230719,09:50:00,10:00:00
70,2008-05-06,884.4,11:25:00,09:30:00,876.3,876.5,884.0,True,881.9,876.3,876.5,881.7,True,,,Long,09:45:00,Green,Short,879.9,0.3571428571428557,11:10:00,884.4,0.4464285714285696,11:25:00,
71,2008-05-07,870.7,10:55:00,10:35:00,864.4,867.5,868.1,True,869.4,866.0,867.5,868.9,False,Long,13:15:00,Short,10:35:00,Green,Short,870.7,1.3823529411764932,10:55:00,865.4,0.17647058823530198,10:40:00,10:40:00
72,2008-05-08,887.0,11:00:00,10:10:00,877.2,880.6,884.2,True,881.5,879.3,880.6,879.6,False,,,Short,09:55:00,Green,Long,887.0,3.4999999999999485,11:00:00,877.2,0.9545454545453935,10:10:00,10:00:00
73,2008-05-09,887.5,09:35:00,10:25:00,871.0,886.4,876.8,True,887.5,884.1,886.4,884.5,True,Long,13:10:00,Short,09:45:00,Red,Long,885.4,0.3823529411764598,09:55:00,871.0,3.8529411764706207,10:25:00,
74,2008-05-12,887.9,10:55:00,09:30:00,880.6,881.7,885.3,True,883.3,880.6,881.7,882.7,True,Long,11:40:00,Long,09:50:00,Green,Short,882.6,0.25925925925924054,10:20:00,887.9,1.7037037037037552,10:55:00,
75,2008-05-13,870.5,11:25:00,09:55:00,861.0,863.7,869.9,True,867.5,863.0,863.7,865.6,False,Long,11:35:00,Short,09:55:00,Green,Short,870.5,1.6666666666666667,11:25:00,861.6,0.31111111111110606,10:00:00,10:05:00
76,2008-05-14,870.4,10:30:00,10:30:00,866.2,869.8,866.8,True,870.0,866.5,869.8,867.2,True,Short,11:30:00,Short,11:30:00,Red,Long,,,,,,,
77,2008-05-15,888.5,10:50:00,10:25:00,879.7,884.0,885.9,True,884.5,880.5,884.0,881.3,True,Short,12:35:00,Long,10:45:00,Green,Long,885.0,-0.125,10:50:00,888.5,1.0,10:50:00,
78,2008-05-16,905.6,11:10:00,09:30:00,896.3,897.4,903.6,True,898.1,896.3,897.4,897.5,True,,,Long,10:20:00,Green,Short,898.5,-0.22222222222220117,10:30:00,905.6,4.166666666666509,11:10:00,
79,2008-05-19,909.5,09:40:00,11:15:00,900.6,908.3,904.0,True,909.5,907.0,908.3,908.4,True,,,Short,10:00:00,Red,Short,908.3,0.5199999999999818,10:15:00,900.6,2.5599999999999907,11:15:00,10:15:00
80,2008-05-20,920.5,10:40:00,09:35:00,907.7,908.4,918.1,True,909.3,907.7,908.4,908.7,True,Long,11:50:00,Long,09:50:00,Green,Short,911.7,-1.500000000000142,10:00:00,920.5,7.000000000000426,10:40:00,
81,2008-05-21,930.0,11:05:00,09:30:00,918.5,918.5,928.1,True,920.9,918.5,918.5,920.8,True,Long,13:05:00,Long,09:45:00,Green,Short,919.3,0.6666666666666825,10:25:00,930.0,3.7916666666667123,11:05:00,
82,2008-05-22,928.4,09:50:00,11:20:00,917.7,924.0,920.3,True,927.2,922.8,924.0,926.9,False,Short,14:20:00,Long,09:55:00,Red,Short,917.7,2.1590909090908643,11:20:00,927.8,0.13636363636361287,10:00:00,10:05:00
83,2008-05-23,929.5,09:55:00,09:30:00,924.3,925.1,925.8,True,926.4,924.3,925.1,925.7,True,Short,11:35:00,Long,09:50:00,Green,Short,924.3,1.0,10:10:00,929.5,1.476190476190471,09:55:00,10:10:00
84,2008-05-26,932.3,11:10:00,09:35:00,931.0,931.1,932.1,True,931.2,931.0,931.1,931.1,True,Long,12:25:00,Long,10:15:00,Green,Neutral,931.2,0.0,10:25:00,932.3,5.499999999998295,11:10:00,
85,2008-05-27,915.4,09:30:00,10:05:00,908.3,915.0,914.3,True,915.4,910.9,915.0,912.6,True,,,Short,09:45:00,Red,Long,915.0,0.9111111111111162,11:25:00,908.3,0.5777777777777828,10:05:00,11:25:00
86,2008-05-28,908.0,10:20:00,09:30:00,899.6,900.3,902.9,True,902.9,899.6,900.3,902.0,True,,,Long,09:50:00,Green,Short,900.7,0.6666666666666552,11:10:00,908.0,1.5454545454545736,10:20:00,
87,2008-05-29,891.7,10:30:00,09:30:00,882.8,884.8,885.3,True,885.9,882.8,884.8,885.1,True,Short,11:35:00,Long,09:45:00,Green,Short,884.5,0.4516129032257958,10:45:00,891.7,1.8709677419354922,10:30:00,10:00:00
88,2008-05-30,892.8,11:00:00,10:25:00,885.2,889.2,891.1,True,890.9,888.7,889.2,888.9,False,,,Short,09:45:00,Green,Long,892.8,1.8636363636363802,11:00:00,885.2,1.5909090909091403,10:25:00,10:00:00
89,2008-06-02,901.0,11:10:00,09:30:00,890.0,890.0,898.5,True,892.6,890.0,890.0,892.6,True,,,Long,09:45:00,Green,Short,891.7,0.3461538461538344,10:10:00,901.0,3.230769230769194,11:10:00,
90,2008-06-03,887.6,10:30:00,10:00:00,880.3,881.7,885.2,True,883.7,880.4,881.7,882.7,True,Long,12:20:00,Long,10:10:00,Green,Short,883.3,0.12121212121214626,11:15:00,887.6,1.1818181818181506,10:30:00,
91,2008-06-04,889.7,10:35:00,11:25:00,883.0,886.6,884.0,True,886.8,884.2,886.6,884.2,False,Short,11:30:00,Long,10:10:00,Red,Long,883.0,1.4615384615384952,11:25:00,889.7,1.1153846153846894,10:35:00,10:20:00
92,2008-06-05,883.3,10:00:00,11:10:00,871.7,874.8,873.7,True,881.9,873.2,874.8,879.3,True,,,Short,10:45:00,Red,Short,874.8,0.18390804597700247,11:20:00,871.7,0.17241379310344962,11:10:00,11:20:00
93,2008-06-06,902.8,11:20:00,10:05:00,892.2,893.5,901.1,True,899.0,892.7,893.5,897.5,True,Long,14:15:00,Long,11:10:00,Green,Short,900.2,-0.19047619047619907,11:15:00,902.8,0.6031746031746004,11:20:00,
94,2008-06-09,904.4,10:45:00,10:15:00,896.6,900.3,902.6,False,901.0,898.2,900.3,899.1,False,Long,11:45:00,Long,09:45:00,Green,Long,896.6,1.571428571428589,10:15:00,904.4,1.214285714285726,10:45:00,09:50:00
95,2008-06-10,882.2,09:45:00,11:25:00,872.2,877.6,872.9,True,881.6,877.5,877.6,880.0,False,Short,11:45:00,Long,09:45:00,Red,Short,872.2,2.29268292682925,11:25:00,882.2,0.14634146341463888,10:00:00,10:55:00
96,2008-06-11,885.7,10:40:00,09:35:00,878.0,880.5,884.4,True,882.4,878.0,880.5,881.7,True,,,Long,10:15:00,Green,Short,881.2,0.2727272727272586,10:30:00,885.7,0.7500000000000194,10:40:00,
97,2008-06-12,868.4,10:25:00,10:05:00,862.2,865.8,864.1,True,866.4,864.4,865.8,864.5,False,Long,12:50:00,Short,10:00:00,Red,Long,868.4,2.0,10:25:00,862.2,1.099999999999966,10:05:00,10:10:00
98,2008-06-13,871.0,09:35:00,10:15:00,864.8,867.4,869.2,True,871.0,866.1,867.4,869.5,True,Long,12:45:00,Long,12:45:00,Green,Short,,,,,,,
99,2008-06-16,896.5,09:30:00,11:00:00,887.5,896.2,890.0,True,896.5,893.0,896.2,893.2,True,Short,13:00:00,Short,09:50:00,Red,Long,893.2,0.05714285714287014,09:55:00,887.5,1.5714285714285714,11:00:00,
100,2008-06-17,889.4,11:25:00,09:30:00,881.0,881.3,888.2,True,885.2,881.0,881.3,884.0,True,,,Long,10:05:00,Green,Short,882.5,0.6428571428571467,10:10:00,889.4,0.9999999999999729,11:25:00,
101,2008-06-18,894.5,11:00:00,10:45:00,888.0,890.7,889.9,False,891.0,889.4,890.7,889.5,True,Short,11:35:00,Long,10:30:00,Red,Long,888.0,1.8749999999999734,10:45:00,894.5,2.187499999999969,11:00:00,10:35:00
102,2008-06-19,909.5,10:30:00,09:30:00,903.1,907.8,905.3,True,907.9,903.1,907.8,906.1,True,Short,12:25:00,Long,10:25:00,Red,Long,904.4,0.7291666666666736,11:20:00,909.5,0.33333333333334125,10:30:00,10:30:00
103,2008-06-20,910.1,10:00:00,09:30:00,901.9,902.4,907.9,True,905.6,901.9,902.4,904.7,True,,,Long,09:45:00,Green,Short,903.5,0.5675675675675668,10:55:00,910.1,1.2162162162162014,10:00:00,
104,2008-06-23,888.0,09:45:00,11:15:00,880.5,883.9,882.9,True,887.0,883.7,883.9,886.5,True,,,Short,10:00:00,Red,Short,885.3,0.484848484848464,10:05:00,880.5,0.9696969696969968,11:15:00,10:05:00
105,2008-06-24,896.5,10:30:00,09:30:00,886.2,886.8,893.9,True,890.8,886.2,886.8,888.5,True,,,Long,10:00:00,Green,Short,889.5,0.2826086956521696,11:00:00,896.5,1.239130434782643,10:30:00,
106,2008-06-25,888.4,09:30:00,10:55:00,878.5,888.3,879.7,False,888.4,885.0,888.3,886.5,True,Short,11:35:00,Short,10:00:00,Red,Long,885.4,0.11764705882352351,10:10:00,878.5,1.9117647058823657,10:55:00,
107,2008-06-26,918.0,10:40:00,09:40:00,909.0,909.3,913.3,True,911.4,909.0,909.3,910.4,True,Long,14:45:00,Long,10:00:00,Green,Short,911.0,0.16666666666665877,10:05:00,918.0,2.7500000000000355,10:40:00,
108,2008-06-27,929.8,10:50:00,10:00:00,921.0,923.7,927.9,True,925.6,923.5,923.7,925.5,False,Long,12:50:00,Short,10:00:00,Green,Short,929.8,2.999999999999946,10:50:00,921.2,1.0952380952380618,10:05:00,10:10:00
109,2008-06-30,933.3,09:30:00,11:25:00,922.5,932.8,923.0,True,933.3,930.2,932.8,930.5,True,Short,11:30:00,Short,09:45:00,Red,Long,933.0,0.9032258064516248,10:05:00,922.5,2.483870967742023,11:25:00,10:05:00
110,2008-07-01,947.7,10:15:00,10:05:00,938.2,940.4,945.2,True,941.5,939.3,940.4,940.5,False,Long,12:20:00,Long,09:55:00,Green,Short,938.2,1.4999999999999483,10:05:00,947.7,2.8181818181817806,10:15:00,10:00:00
111,2008-07-02,944.0,11:25:00,10:00:00,935.9,937.4,943.0,True,940.7,936.5,937.4,939.8,False,Long,11:55:00,Short,10:00:00,Green,Short,944.0,1.7857142857142663,11:25:00,936.3,0.04761904761905793,10:05:00,10:05:00
112,2008-07-03,941.7,11:05:00,10:30:00,931.7,936.2,939.1,True,936.6,932.6,936.2,933.5,True,,,Long,10:55:00,Green,Long,938.3,-0.42499999999998295,11:00:00,941.7,1.2750000000000057,11:05:00,
113,2008-07-04,934.6,10:50:00,10:00:00,932.2,933.4,933.7,True,933.9,933.4,933.4,933.6,False,Long,12:05:00,Short,10:00:00,Green,Short,934.6,2.400000000000091,10:50:00,932.5,1.7999999999999545,10:10:00,10:10:00
